document_sha256,occurrences,instruction_generation_rows,instruction_generation_ifeval_rows,languages,document_chars,content_group,marker_stratum,restrictive_notice,open_licence_marker,public_domain_marker,government_copyright_marker,copyright_marker,classification_tied,script_group,domains
2dbc9ab680d9213fa490d21ac4cc38c017a2b33f1652409634362d610398cd2b,2,2,0,Portuguese,4823,government/legal/procurement,no_explicit_marker,False,False,False,False,False,False,latin_or_other,
2e02b6241c2ed6cbdb592c8f0aed23de58266032285deee46b92b2e15ef432a3,2,2,0,Portuguese,14545,scholarly/research,no_explicit_marker,False,False,False,False,False,False,latin_or_other,
2e13d9ed2281f18741caa72c2b7cd74b1354295dda3dce9635e05fd75827b45e,2,2,0,Italian,2991,unclassified/mixed,no_explicit_marker,False,False,False,False,False,False,latin_or_other,
2e32214ff4234a172dab7081a41f2ee153d34fb7888883eeb7a6bd4711aefe5f,2,2,0,English,2357,books/literary/publisher,no_explicit_marker,False,False,False,False,False,False,latin_or_other,
2e35eaf916aa5877b25891d49fb6568426247aacbe3afd3fee2a2231dd45fa74,2,2,0,French,13709,scholarly/research,generic_copyright_or_bibliographic_marker,False,False,False,False,True,False,latin_or_other,
2e3d6afe9b3a4ac22d05785bde2379659771fc2223dd288d9f5c2c474fd4114d,2,2,0,French,8923,encyclopedia/reference,no_explicit_marker,False,False,False,False,False,False,latin_or_other,
2e45ce8fce603d82b698b3a1f54e10f295a36c598475d168ba5a44c9488fd734,2,2,0,Portuguese,9052,news/blog/general web,no_explicit_marker,False,False,False,False,False,False,latin_or_other,
2e48ac36e39f2adf1a9178b7d585ef56cd01d128498e1fd81a615d748a579784,2,2,0,English,21201,scholarly/research,no_explicit_marker,False,False,False,False,False,False,latin_or_other,
2e5b55901895acad7e6a4adea7e70bb4c09cd0c6f4df94d78f1c45912f837fbe,2,2,0,German,2717,unclassified/mixed,no_explicit_marker,False,False,False,False,False,False,latin_or_other,
2e687f448539d35a72a59306f45980399935ff10ae3cce6234021961a5505400,2,2,0,English,2140,unclassified/mixed,no_explicit_marker,False,False,False,False,False,False,latin_or_other,
2e6a8c01902302508e302ad987616934490b132d953754a0a676eb3ed8aed1f7,2,2,0,Spanish,13644,unclassified/mixed,no_explicit_marker,False,False,False,False,False,False,latin_or_other,
2e70affd66ce87a73229ddf4333edeba2f214c88fd97769d4af70b158a7dc0f7,2,2,0,Italian,4971,unclassified/mixed,no_explicit_marker,False,False,False,False,False,False,latin_or_other,
2e743568f51d50733f578debc2b867de9800629354698c16c52efe7456ce474f,2,2,0,Italian,2601,unclassified/mixed,no_explicit_marker,False,False,False,False,False,False,latin_or_other,
2e778924ecf792cc79f79db62e93333ea92295b7dd16154b2387cdaae9996c21,2,2,0,Portuguese,2579,unclassified/mixed,no_explicit_marker,False,False,False,False,False,False,latin_or_other,
2e7d6e82847c8713a736c05a578be9f41851989e1b825254da65ce1ffd98764d,2,2,0,English,3264,unclassified/mixed,no_explicit_marker,False,False,False,False,False,False,latin_or_other,
2e8c8f7fe949a6bc43cbbd00a31d889d1d2e03ffb2823cc9ca0a97e86927a610,2,2,0,English,7582,manual/technical documentation,no_explicit_marker,False,False,False,False,False,False,latin_or_other,
2ea75af8fbf36ccd2c1d8a21d08e0b4dd026823e2601de12bb57de5ecaa50ab0,2,2,0,Spanish,5125,unclassified/mixed,no_explicit_marker,False,False,False,False,False,False,latin_or_other,
2ec32e4e31668b08a9287caea3c657443d7fe50a87057b1cef2021fbd8dbeea6,2,2,0,Spanish,7844,unclassified/mixed,generic_copyright_or_bibliographic_marker,False,False,False,False,True,False,latin_or_other,
2ec70adc61614f13d90d137f61e5b04f2b30e1038ddba6fabf3a12ae5cd3f081,2,2,0,Spanish,4304,unclassified/mixed,no_explicit_marker,False,False,False,False,False,False,latin_or_other,
2ee4f396f5bdd136be801f3836f57ec5555e756c88c0afb4e2058533b3803291,2,2,0,English,9444,unclassified/mixed,no_explicit_marker,False,False,False,False,False,False,latin_or_other,
2efc9ed81372ace23054713eaaf95b829f3bf4f033ea7d5eee6a034c84102602,2,2,0,Spanish,11662,government/legal/procurement,no_explicit_marker,False,False,False,False,False,False,latin_or_other,
2f2503e12a6cc61c85834a7e0c71ea69fee199e7dcd95d5505d6d2a28bb56ce8,2,2,0,German,2277,scholarly/research,generic_copyright_or_bibliographic_marker,False,False,False,False,True,False,latin_or_other,
2f356a9ebf6d629d97e3cb9d8de75845085a96f1909629895ebb4376786e78f4,2,2,0,Spanish,6743,unclassified/mixed,no_explicit_marker,False,False,False,False,False,False,latin_or_other,
2f6c51adfb7f1a277a2690e500c5ccda809e53c40e169b144c9207942e7603a1,2,2,0,Italian,13333,encyclopedia/reference,no_explicit_marker,False,False,False,False,False,False,latin_or_other,it.wikipedia.org
2f8810aff163aadd1f93a43e2aacaf2f5ac0185833619751dedfdad54b14725f,2,2,0,Portuguese,2042,unclassified/mixed,no_explicit_marker,False,False,False,False,False,False,latin_or_other,
2f8ef5cf11fe2a79b6abb0ab41b28e51cd501e547e4d22f8009ba2218f1fb936,2,2,0,French,2216,unclassified/mixed,no_explicit_marker,False,False,False,False,False,False,latin_or_other,
2fad79fda26db218263127875a48187dc2e0a75265830cdfb2c3dbb49552e0b3,2,2,0,English,7251,corporate/financial/ESG,no_explicit_marker,False,False,False,False,False,False,latin_or_other,
2fbf5d30476a59cee57869d34b5746190d3090492c0590a5d724d056a68b9c47,2,2,0,Spanish,8568,government/legal/procurement,no_explicit_marker,False,False,False,False,False,False,latin_or_other,
2fcbaf6ea9d9f75a254991cb5cec26ce7cd8e6c803377222140a92dd6047e9bf,2,2,0,English,4832,books/literary/publisher,no_explicit_marker,False,False,False,False,False,True,latin_or_other,
2fdd76a498ae51291574d4283c019a864e84c905b040c9a9b2f0c5fb5c6f6ba8,2,2,0,Portuguese,2152,unclassified/mixed,no_explicit_marker,False,False,False,False,False,False,latin_or_other,
2ff66d48a478c30b7a1d75aaa70875b852e592c5d43ce71c7c382e98f989b08a,2,2,0,English,1968,scholarly/research,no_explicit_marker,False,False,False,False,False,False,latin_or_other,
2ff7fb9ad12fba9b98e4801f30917008c41b98048618f6c4f957198746b22db9,2,2,0,Portuguese,6945,unclassified/mixed,no_explicit_marker,False,False,False,False,False,False,latin_or_other,
303ef7f0f4ca86d84d011cd17469f27816ce92f2a97f8e4f33e0b9d7c871f016,2,2,0,Portuguese,1681,unclassified/mixed,no_explicit_marker,False,False,False,False,False,False,latin_or_other,
303fbd7408efde70d6b1faed5cd3f579fbb18b51b5f3139aa87cfe32a597b34d,2,2,0,English,4654,unclassified/mixed,no_explicit_marker,False,False,False,False,False,False,latin_or_other,
3040965863791314534eb466fc766ba79f3a768e4db664b3457e697dfc91981f,2,2,0,French,15556,scholarly/research,no_explicit_marker,False,False,False,False,False,False,latin_or_other,
309839dff4e1a3e0055679303a8cc44d0c7c0a406e5c7f48cd94acfd9b0e3a9a,2,2,0,English,3222,education/course/textbook,no_explicit_marker,False,False,False,False,False,False,latin_or_other,
30ab7abe4fea7dbd7030419c8e7b926fc638fd65b11fb4c9267a47a810ab8ff5,2,2,0,English,3827,unclassified/mixed,no_explicit_marker,False,False,False,False,False,False,latin_or_other,
30bb6c61d6d6f6a23fe3e0eb80062523b7dba0b0d8e1180e506c86c35891859f,2,2,0,English,3676,unclassified/mixed,no_explicit_marker,False,False,False,False,False,False,latin_or_other,
30c14b66feeba3fea090e62424518b911e4f3c3326612fdbae4e95c723e31b1c,2,2,0,English,2512,unclassified/mixed,no_explicit_marker,False,False,False,False,False,False,latin_or_other,
30e4b8d83b091a8a6fb451e0825bd319070c4ec921800f5f2c1cd0faf606fa67,2,2,0,Portuguese,2069,unclassified/mixed,no_explicit_marker,False,False,False,False,False,False,latin_or_other,
312f550000c2376086b6ed358c118e6f9e58017fd6ce157309ac7eb889ef5f1e,2,2,0,English,2717,scholarly/research,explicit_open_licence_marker,False,True,False,False,False,False,latin_or_other,
3148656182f4fcbe5057c46c7607bb2e087a173fb7f477ad3f44b9b8f2f3268b,2,2,0,Italian,1268,unclassified/mixed,no_explicit_marker,False,False,False,False,False,False,latin_or_other,
3156d206326980e661443630f2d401f785d3d950d143542a655f5b5560fc6871,2,2,0,Portuguese,3787,encyclopedia/reference,no_explicit_marker,False,False,False,False,False,False,latin_or_other,
3177c52b08c5291f89d3f24ae292d5786fc86468af16baf679becb2c75a9a66e,2,2,0,Italian,6274,unclassified/mixed,no_explicit_marker,False,False,False,False,False,False,latin_or_other,
31a23f470e72487226cd5b894d91ddfdaf467d1b1680e17e3ca3b3e235ea0135,2,2,0,French,4061,scholarly/research,no_explicit_marker,False,False,False,False,False,False,latin_or_other,
31d1ff3cbf9cee565aa3370751fcf68d5207fe6bd551476b7ac2ce2803a06fa2,2,2,0,English,3925,manual/technical documentation,no_explicit_marker,False,False,False,False,False,False,latin_or_other,
31f178571a925bf51850c1f45a2710e2825b6e613827ec593f4459c1725a0b68,2,2,0,French,3142,unclassified/mixed,no_explicit_marker,False,False,False,False,False,False,latin_or_other,
321e5d6bc051998dcf6eb6927cbaabc2752f4b382b9a001c7421cf97f892df16,2,2,0,Portuguese,7997,unclassified/mixed,no_explicit_marker,False,False,False,False,False,False,latin_or_other,
3233d68c5c6222a3e4e1b49e96cd5d269693ded30344d2944a25586957941124,2,2,0,Spanish,14493,manual/technical documentation,no_explicit_marker,False,False,False,False,False,False,latin_or_other,
325ad5d5ea8453a2cd19ffb9f6f1dc32fc6b35f4599fc358d6ace4ae24ba69f2,2,2,0,Portuguese,2175,government/legal/procurement,no_explicit_marker,False,False,False,False,False,False,latin_or_other,
32708d53db589112c58a1e41c9a3905bab1377e08722c1c455f2661c115ec45e,2,2,0,Spanish,2785,unclassified/mixed,no_explicit_marker,False,False,False,False,False,False,latin_or_other,
32744fe187adc9540edbe83429f7c255975c76952398990ed3925e553e77d5a9,2,2,0,Spanish,3082,unclassified/mixed,no_explicit_marker,False,False,False,False,False,False,latin_or_other,
327e2184a1539def83d82eec0b03a6a175254fe7cc0df8accd9e6af0f74635bd,2,2,0,Portuguese,3853,news/blog/general web,no_explicit_marker,False,False,False,False,False,False,latin_or_other,
3286cff296cb0171f9744b61a23336b51e9ced2c9f673b9e4a8ee44cf44e805f,2,2,0,French,6996,scholarly/research,no_explicit_marker,False,False,False,False,False,False,latin_or_other,espaces-naturels.info
329efa0ba14cd6aac0f43b96e8d3568532ded3df36d5e9a91b2b05b304cc7f0b,2,2,0,Italian,3106,manual/technical documentation,no_explicit_marker,False,False,False,False,False,False,latin_or_other,
32cc770f5481cf72afb9e565ce8fdc8168157cf8e429c568263e8fe15e1e1fa1,2,2,0,English,2916,news/blog/general web,no_explicit_marker,False,False,False,False,False,False,latin_or_other,
32e4a8b12359d17060b63e1afab2fd5cdc1453355c45e00e4337024e26159e7c,2,2,0,Spanish,3150,unclassified/mixed,no_explicit_marker,False,False,False,False,False,False,latin_or_other,
330717331950da3d7ba3a8f2140cbc13b46ff44993392bae2cb69e739afcf144,2,2,0,Italian,9211,government/legal/procurement,no_explicit_marker,False,False,False,False,False,False,latin_or_other,doi.org
33095ef10fa58e804ee4fb850cbca6d80715c574793fc7f24c939dd5c3dc0dc4,2,2,0,Spanish,5547,unclassified/mixed,no_explicit_marker,False,False,False,False,False,False,latin_or_other,
330c1a23508bd4fef6f80455d9786169f5aa85080a56dc5431f53fc9676d3718,2,2,0,Portuguese,3360,scholarly/research,no_explicit_marker,False,False,False,False,False,True,latin_or_other,
33385f4848e3cf939884895fce38ba0867e68c8cc9a061a72ce670a71799c89a,2,2,0,English,6481,education/course/textbook,no_explicit_marker,False,False,False,False,False,False,latin_or_other,
338c8a6600ef9ed64109d3813fe57058230e90aa151a5b5ee316cfce85ed87e1,2,2,0,English,2100,news/blog/general web,no_explicit_marker,False,False,False,False,False,False,latin_or_other,
33958369a85534f437c85385fed1c47c330be3eb35487c32e315e7e6db2ae7cf,2,2,0,English,19640,government/legal/procurement,no_explicit_marker,False,False,False,False,False,False,latin_or_other,
33b85a58e555a48443894e7d9c5da6262d3c8e3adb29569a745f80bc9cfda0c6,2,2,0,English,1338,scholarly/research,no_explicit_marker,False,False,False,False,False,True,latin_or_other,
33cbdabf76be92d17c99f6c799c493dd16ca30684f42f68b4b87d6bb01d9a96a,2,2,0,Spanish,14037,unclassified/mixed,no_explicit_marker,False,False,False,False,False,False,latin_or_other,
33ec1192c4b028551e7fcbb57bc03f56df4080f62c4fbba4e2b963e63db5c4bc,2,2,0,Italian,8042,news/blog/general web,no_explicit_marker,False,False,False,False,False,False,latin_or_other,
33f04e33717e69b3ee4b1653af53ab481f15461412a994381a8e2a2e8846459a,2,2,0,English,5024,unclassified/mixed,no_explicit_marker,False,False,False,False,False,False,latin_or_other,
340d73c107cf79689e312d8344f2d8ded1ff76287be7885ae7707c1bc6caa85d,2,2,0,English,5862,unclassified/mixed,no_explicit_marker,False,False,False,False,False,False,latin_or_other,
3456e0070ed223e0a6b96aaeab402e80ddb6c91cbe95dcf0e8e88876198496cb,2,2,0,French,4765,unclassified/mixed,no_explicit_marker,False,False,False,False,False,False,latin_or_other,
345fcc217e96809850152e677d442c2d3ec874042a501d5241de3d53c46ea9e0,2,2,0,Italian,4757,unclassified/mixed,generic_copyright_or_bibliographic_marker,False,False,False,False,True,False,latin_or_other,
3477897a631ffaa9e7afa90cecedc87dc9bd9bd3f0ab3570aa8e0b576923db1f,2,2,0,Italian,12223,unclassified/mixed,no_explicit_marker,False,False,False,False,False,False,latin_or_other,
3478b686ead73794a2b374087bf90dd7d89ef0cb59bc84d006261b94b04b37ab,2,2,0,English,4455,news/blog/general web,no_explicit_marker,False,False,False,False,False,False,latin_or_other,
348220d497d43560a46fece0f9626c5d73004c8b6a63a71cf63f5c354f1be8cd,2,2,0,Spanish,12865,books/literary/publisher,no_explicit_marker,False,False,False,False,False,False,latin_or_other,iugm.uned.es
34a16bc600e2805935333b0cdb438c0515156c16ca34731d0590a792d0d0e108,2,2,0,English,8189,scholarly/research,no_explicit_marker,False,False,False,False,False,False,latin_or_other,bpb.de
34bf7bb5684aaa8f7b21dae6e92d1fc3396a2d44381c62f91939d15644b33ebb,2,2,0,English,13443,government/legal/procurement,no_explicit_marker,False,False,False,False,False,False,latin_or_other,
34c2d8021f0b6d1d11ba09e7a2ae6750f5063f60fc3524fb7bc76cff2115dd02,2,2,0,English,2710,government/legal/procurement,no_explicit_marker,False,False,False,False,False,False,latin_or_other,
351a02fb2e6f0f8832a5c9b7f96013ab0ab35cbc51aaee1b561885421b0aad7c,2,2,0,English,5507,unclassified/mixed,no_explicit_marker,False,False,False,False,False,False,latin_or_other,
351fda61e739cf5e90e25bd145b0fa7ccb3b431023ad8b4270aabfc45e410ed7,2,2,0,English,6582,scholarly/research,no_explicit_marker,False,False,False,False,False,False,latin_or_other,hurricanes.gov
35236b812f53b42ae796110405480c443684c25fed3006fb4f1e95c9fd9764f3,2,2,0,English,2843,unclassified/mixed,no_explicit_marker,False,False,False,False,False,False,latin_or_other,
352661c0be5127dd6ea576c6d660c76b363b3cdfcfec792e614438cd13c4a32e,2,2,0,Italian,11236,unclassified/mixed,no_explicit_marker,False,False,False,False,False,False,latin_or_other,
354071f24726672b9701d9355131a7453e7b1987a8f61c946d9cf91de43336fe,2,2,0,English,4223,unclassified/mixed,no_explicit_marker,False,False,False,False,False,False,latin_or_other,
35417047c18ea6a54a5caf8a680833c0434fb8a4695a3527a9d673bfa4270e07,2,2,0,English,5512,unclassified/mixed,no_explicit_marker,False,False,False,False,False,False,latin_or_other,
3553daafa5d4160a941cd80e1a4948644e0e54594cc4ba88dff5b04e8909bf55,2,2,0,Italian,9422,unclassified/mixed,no_explicit_marker,False,False,False,False,False,False,latin_or_other,
3554d59156a0fe5c7b869cf9770ebc25c6441a91c82a98f34cbfc8921c729dfa,2,2,0,English,5815,scholarly/research,no_explicit_marker,False,False,False,False,False,False,latin_or_other,
355d326c0c5f002a541d295b228b6fc689bc1c207e3fc80342db0e8539be4961,2,2,0,French,3676,unclassified/mixed,generic_copyright_or_bibliographic_marker,False,False,False,False,True,False,latin_or_other,
356ac623d5b6d996bdf9468508f6fa4eebd3135153b512fe8cfadd6efb152136,2,2,0,English,7234,manual/technical documentation,no_explicit_marker,False,False,False,False,False,True,latin_or_other,
356b36b7ec61a5790fb28e71cd7d52df5c961a94a66ff6a4433ed7d82bbbb426,2,2,0,English,2154,unclassified/mixed,no_explicit_marker,False,False,False,False,False,False,latin_or_other,
359426643d22a28d85032f4811ec570ebd86c5a3209e7df17fb5177925d0269c,2,2,0,English,5551,news/blog/general web,no_explicit_marker,False,False,False,False,False,False,latin_or_other,
35b951d7be66e4b4914fe34af7e0508547a86e09588b33b5bc01cbd7285f4fa6,2,2,0,Portuguese,7677,unclassified/mixed,no_explicit_marker,False,False,False,False,False,False,latin_or_other,
35c201d73f17fae1492d233beb3de47046b41c25b9a5833b3b54fd846dbe49a9,2,2,0,English,5334,scholarly/research,no_explicit_marker,False,False,False,False,False,False,latin_or_other,
35d77ecba4722bae00ba0bc268c6f3dd49a8c9f9b3c59439767bc1deb6ab17db,2,2,0,Portuguese,2503,unclassified/mixed,no_explicit_marker,False,False,False,False,False,False,latin_or_other,
360e423db61899b71d7ecc0820abf9e61edb6664758c95289bf8d4e50df291f4,2,2,0,English,5481,government/legal/procurement,no_explicit_marker,False,False,False,False,False,False,latin_or_other,
363c73cb19b1cdc5c017bd3938608008d1a7dab37a1db14ba56dcbd97d785ffb,2,2,0,Portuguese,5306,unclassified/mixed,no_explicit_marker,False,False,False,False,False,False,latin_or_other,
3659f32fc000c60cc82d7e9df7d4ca7c0757b10657fc41e12d61eaeea2b1d640,2,2,0,Portuguese,8687,books/literary/publisher,no_explicit_marker,False,False,False,False,False,True,latin_or_other,
369c004b3924c92bd3a78ac081d12384777f387679b4b9b3f18a900e1b006d71,2,2,0,Portuguese,15005,government/legal/procurement,no_explicit_marker,False,False,False,False,False,False,latin_or_other,
36a69bac9ad26cb1061c348940274d11b0afb017bbeca72506bf41778a430a2b,2,2,0,Italian,4014,books/literary/publisher,no_explicit_marker,False,False,False,False,False,True,latin_or_other,it.wikipedia.org
36a6bcd3613e8dbb4927f22b2bd3176c0ccb2fea2cbca9a65bfe224dd94124d5,2,2,0,Italian,12051,unclassified/mixed,no_explicit_marker,False,False,False,False,False,False,latin_or_other,
36aa3d426b8ed56090ee3beac480707bf55e66a31c352c9d29a418f09509120f,2,2,0,Portuguese,14677,government/legal/procurement,no_explicit_marker,False,False,False,False,False,False,latin_or_other,
36b8c87d0f9ad3ff3512ffdde7340b524b44b1adf4e634a51a5e92036feb15ce,2,2,0,French,5064,unclassified/mixed,no_explicit_marker,False,False,False,False,False,False,latin_or_other,
36be6f277666c89bb9c04ff321e95073f4da130e40312ec6b1595d11b499fedb,2,2,0,French,7010,encyclopedia/reference,no_explicit_marker,False,False,False,False,False,False,latin_or_other,
36fc258b962d3ff8a400f55049e305470a02a5339ed718f868c94b2c41d9c986,2,2,0,German,1496,unclassified/mixed,no_explicit_marker,False,False,False,False,False,False,latin_or_other,
36fe46937d00afe81711f795937b43cf5be63e22e2d5576e20e0d70df97421db,2,2,0,Portuguese,14084,manual/technical documentation,no_explicit_marker,False,False,False,False,False,False,latin_or_other,
